1551085945902	mozrunner::runner	INFO	Running command: "C:\\Program Files\\Mozilla Firefox\\firefox.exe" "-marionette" "-foreground" "-no-remote" "-profile" "C:\\Users\\Santhosh\\AppData\\Local\\Temp\\rust_mozprofile.V5xMCPPq30Ez"
1551085954519	Marionette	TRACE	[6442450945] Received DOM event pageshow for https://www.flipkart.com/kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H
1551085954520	Marionette	DEBUG	0 <- [1,2,null,{"value":null}]
1551085954524	Marionette	DEBUG	0 -> [0,3,"WebDriver:GetPageSource",{}]
1551085954531	Marionette	DEBUG	0 <- [1,3,null,{"value":"<html class=\" fonts-loaded\" lang=\"en\"><head><script type=\"text/javascript\" async=\"async\" src=\"ht ... ' badge indicates that this user has purchased this product on Flipkart.</p>\n</div></div></div></div></div></body></html>"}]
[Parent 11112, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
1551086034377	mozrunner::runner	INFO	Running command: "C:\\Program Files\\Mozilla Firefox\\firefox.exe" "-marionette" "-foreground" "-no-remote" "-profile" "C:\\Users\\Santhosh\\AppData\\Local\\Temp\\rust_mozprofile.oZP3ZoFZcoEA"
1551086034854	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid host permission: resource://pdf.js/
1551086034854	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid host permission: about:reader*
1551086035270	Marionette	TRACE	Received observer notification profile-after-change
1551086035824	Marionette	TRACE	Received observer notification toplevel-window-ready
1551086035849	Marionette	TRACE	Received observer notification comm1551086035954	Marionette	TRACE	Received observer notification xpcom-will-shutdown
1551086035954	Marionette	DEBUG	Resetting recommended pref apz.content_response_timeout
1551086035954	Marionet1551086037076	Marionette	TRACE	Received observer notification toplevel-window-ready
1551086038383	Marionette	TRACE	Received observer notification sessionstore-windows-restored
1551086038383	Marionette	TRACE	Waiting until startup recorder finished recording startup scripts...
1551086038436	Marionette	TRACE	All scripts recorded.
1551086038436	Marionette	DEBUG	Setting recommended pref apz.content_response_timeout to 60000
1551086038436	Marionette	DEBUG	Setting recommended pref browser.contentblocking.introCount to 99
1551086038436	Marionette	DEBUG	Setting recommended pref browser.download.panel.shown to true
1551086038436	Marionette	DEBUG	Setting recommended pref browser.newtabpage.enabled to false
1551086038436	Marionette	DEBUG	Setting recommended pref browser.pagethumbnails.capturing_disabled to true
1551086038437	Marionette	DEBUG	Setting recommended pref browser.search.update to false
1551086038437	Marionette	DEBUG	Setting recommended pref browser.tabs.disableBackgroundZombification to false
1551086038437	Marionette	DEBUG	Setting recommended pref browser.tabs.warnOnCloseOtherTabs to false
1551086038437	Marionette	DEBUG	Setting recommended pref browser.tabs.warnOnOpen to false
1551086038437	Marionette	DEBUG	Setting recommended pref browser.usedOnWindows10.introURL to 
1551086038437	Marionette	DEBUG	Setting recommended pref browser.urlbar.suggest.searches to false
1551086038438	Marionette	DEBUG	Setting recommended pref datareporting.policy.dataSubmissionPolicyAccepted to false
1551086038438	Marionette	DEBUG	Setting recommended pref dom.disable_beforeunload to true
1551086038438	Marionette	DEBUG	Setting recommended pref dom.disable_open_during_load to false
1551086038438	Marionette	DEBUG	Setting recommended pref dom.file.createInChild to true
1551086038438	Marionette	DEBUG	Setting recommended pref dom.max_chrome_script_run_time to 0
1551086038438	Marionette	DEBUG	Setting recommended pref dom.max_script_run_time to 0
1551086038438	Marionette	DEBUG	Setting recommended pref extensions.getAddons.cache.enabled to false
1551086038438	Marionette	DEBUG	Setting recommended pref extensions.webservice.discoverURL to http://%(server)s/dummy/discoveryURL
1551086038438	Marionette	DEBUG	Setting recommended pref network.http.prompt-temp-redirect to false
1551086038438	Marionette	DEBUG	Setting recommended pref network.http.speculative-parallel-limit to 0
1551086038438	Marionette	DEBUG	Setting recommended pref security.fileuri.strict_origin_policy to false
1551086038439	Marionette	DEBUG	Setting recommended pref security.notification_enable_delay to 0
1551086038439	Marionette	DEBUG	Setting recommended pref signon.autofillForms to false
1551086038439	Marionette	DEBUG	Setting recommended pref signon.rememberSignons to false
1551086038439	Marionette	DEBUG	Setting recommended pref toolkit.cosmeticAnimations.enabled to false
1551086038473	Marionette	INFO	Listening on port 55186
1551086038473	Marionette	DEBUG	Remote service is active
1551086038690	Marionette	DEBUG	Accepted connection 0 from 127.0.0.1:55198
1551086038691	Marionette	DEBUG	0 -> [0,1,"WebDriver:NewSession",{"acceptInsecureCerts":true,"browserName":"firefox"}]
1551086038692	Marionette	WARN	TLS certificate errors will be ignored for this session
1551086038722	Marionette	TRACE	[6442450945] Frame script loaded
1551086038724	Marionette	TRACE	[6442450945] Frame script registered
1551086038727	Marionette	DEBUG	0 <- [1,1,null,{"sessionId":"cc96a806-fa06-4f1b-b69e-a2da57413f81","capabilities":{"browserName":"firefox","browserVersion":"65.0. ... ozprofile.oZP3ZoFZcoEA","moz:shutdownTimeout":60000,"moz:useNonSpecCompliantPointerOrigin":false,"moz:webdriverClick":true}}]
1551086038730	Marionette	DEBUG	0 -> [0,2,"WebDriver:Navigate",{"url":"https://www.flipkart.com/kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H"}]
1551086038736	Marionette	TRACE	[6442450945] Received DOM event beforeunload for about:blank
1551086039654	Marionette	TRACE	[6442450945] Received DOM event pagehide for about:blank
1551086040509	Marionette	TRACE	[6442450945] Received DOM event DOMContentLoaded for https://www.flipkart.com/kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H
1551086041890	Marionette	TRACE	[6442450945] Received DOM event pageshow for https://www.flipkart.com/kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H
1551086041891	Marionette	DEBUG	0 <- [1,2,null,{"value":null}]
1551086041894	Marionette	DEBUG	0 -> [0,3,"WebDriver:GetPageSource",{}]
1551086041911	Marionette	DEBUG	0 <- [1,3,null,{"value":"<html class=\" fonts-loaded\" lang=\"en\"><head><script type=\"text/javascript\" async=\"async\" src=\"ht ... ' badge indicates that this user has purchased this product on Flipkart.</p>\n</div></div></div></div></div></body></html>"}]
[Parent 14060, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 7432, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 7432,[Child 1212, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 11551086093269	Marionette	DEBUG	Closed connection 0
[Parent 14060, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 14884, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 14884, Chrome_Chi1551086094545	Marionette	TRACE	Received observer notification xpcom-will-shutdown
1551086094545	Marionette	DEBUG	Resetting recommended pref apz.content_response_timeout
1551086094545	Marionette	DEBUG	Resetting recommended pref browser.contentblocking.introCount
1551086094546	Marionette	DEBUG	Resetting recommended pref browser.download.panel.shown
1551086094546	Marionette	DEBUG	Resetting recommended pref browser.newtabpage.enabled
1551086094546	Marionette	DEBUG	Resetting recommended pref browser.pagethumbnails.capturing_disabled
1551086094546	Marionette	DEBUG	Resetting recommended pref browser.search.update
1551086094546	Marionette	DEBUG	Resetting recommended pref browser.tabs.disableBackgroundZombification
1551086094546	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnCloseOtherTabs
1551086094546	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnOpen
1551086094547	Marionette	DEBUG	Resetting recommended pref browser.usedOnWindows10.introURL
1551086094547	Marionette	DEBUG	Resetting recommended pref browser.urlbar.suggest.searches
1551086094547	Marionette	DEBUG	Resetting recommended pref datareporting.policy.dataSubmissionPolicyAccepted
1551086094547	Marionette	DEBUG	Resetting recommended pref dom.disable_beforeunload
1551086094547	Marionette	DEBUG	Resetting recommended pref dom.disable_open_during_load
1551086094547	Marionette	DEBUG	Resetting recommended pref dom.file.createInChild
1551086094547	Marionette	DEBUG	Resetting recommended pref dom.max_chrome_script_run_time
1551086094547	Marionette	DEBUG	Resetting recommended pref dom.max_script_run_time
1551086094548	Marionette	DEBUG	Resetting recommended pref extensions.getAddons.cache.enabled
1551086094548	Marionette	DEBUG	Resetting recommended pref extensions.webservice.discoverURL
1551086094548	Marionette	DEBUG	Resetting recommended pref network.http.prompt-temp-redirect
1551086094548	Marionette	DEBUG	Resetting recommended pref network.http.speculative-parallel-limit
1551086094548	Marionette	DEBUG	Resetting recommended pref security.fileuri.strict_origin_policy
1551086094548	Marionette	DEBUG	Resetting recommended pref security.notification_enable_delay
1551086094548	Marionette	DEBUG	Resetting recommended pref signon.autofillForms
1551086094548	Marionette	DEBUG	Resetting recommended pref signon.rememberSignons
1551086094548	Marionette	DEBUG	Resetting recommended pref toolkit.cosmeticAnimations.enabled
1551086094548	Marionette	INFO	Stopped listening on port 55186
1551086094548	Marionette	DEBUG	Remote service is inactive
[GPU 1512
###!!! [Child][MessageChannel::SendAndWait] Error: Channel error: cannot send/recv

origin_policy to false
1551086049070	Marionette	DEBUG	Setting recommended pref security.notification_enable_delay to 0
1551086049071	Marionette	DEBUG	Setting recommended pref signon.autofillForms to false
1551086049071	Marionette	DEBUG	Setting recommended pref signon.rememberSignons to false
1551086049071	Marionette	DEBUG	Setting recommended pref toolkit.cosmeticAnimations.enabled to false
1551086049104	Marionette	INFO	Listening on port 55276
1551086049104	Marionette	DEBUG	Remote service is active
1551086049328	Marionette	DEBUG	Accepted connection 0 from 127.0.0.1:55288
1551086049329	Marionette	DEBUG	0 -> [0,1,"WebDriver:NewSession",{"acceptInsecureCerts":true,"browserName":"firefox"}]
1551086049329	Marionette	WARN	TLS certificate errors will be ignored for this session
1551086049359	Marionette	TRACE	[6442450945] Frame script loaded
1551086049360	Marionette	TRACE	[6442450945] Frame script registered
1551086049362	Marionette	DEBUG	0 <- [1,1,null,{"sessionId":"8fa6bd11-740e-4a8e-8a57-2653887e2956","capabilities":{"browserName":"firefox","browserVersion":"65.0. ... ozprofile.otsK1pPJbG85","moz:shutdownTimeout":60000,"moz:useNonSpecCompliantPointerOrigin":false,"moz:webdriverClick":true}}]
1551086049371	Marionette	DEBUG	0 -> [0,2,"WebDriver:Navigate",{"url":"https://www.flipkart.com//kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H&page=1"}]
1551086049376	Marionette	TRACE	[6442450945] Received DOM event beforeunload for about:blank
1551086050483	Marionette	TRACE	[6442450945] Received DOM event pagehide for about:blank
1551086050491	Marionette	TRACE	[6442450945] Received DOM event DOMContentLoaded for https://www.flipkart.com//kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H&page=1
1551086050611	Marionette	TRACE	[6442450945] Received DOM event pageshow for https://www.flipkart.com//kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H&page=1
1551086050612	Marionette	DEBUG	0 <- [1,2,null,{"value":null}]
1551086050617	Marionette	DEBUG	0 -> [0,3,"WebDriver:GetPageSource",{}]
1551086050618	Marionette	DEBUG	0 <- [1,3,null,{"value":"<html><head></head><body><p>Not Found. Redirecting to <a href=\"http://www.flipkart.com/http404.php\">http://www.flipkart.com/http404.php</a></p></body></html>"}]
[Parent 7444, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 3148, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 15384, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 1551086094774	Marionette	DEBUG	Closed connection 0
[Parent 7444, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 10332, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 10332, Chrome_1551086095744	Marionette	TRACE	Received observer notification xpcom-will-shutdown
1551086095744	Marionette	DEBUG	Resetting recommended pref apz.content_response_timeout
1551086095744	Marionette	DEBUG	Resetting recommended pref browser.contentblocking.introCount
1551086095744	Marionette	DEBUG	Resetting recommended pref browser.download.panel.shown
1551086095744	Marionette	DEBUG	Resetting recommended pref browser.newtabpage.enabled
1551086095744	Marionette	DEBUG	Resetting recommended pref browser.pagethumbnails.capturing_disabled
1551086095745	Marionette	DEBUG	Resetting recommended pref browser.search.update
1551086095745	Marionette	DEBUG	Resetting recommended pref browser.tabs.disableBackgroundZombification
1551086095745	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnCloseOtherTabs
1551086095745	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnOpen
1551086095745	Marionette	DEBUG	Resetting recommended pref browser.usedOnWindows10.introURL
1551086095745	Marionette	DEBUG	Resetting recommended pref browser.urlbar.suggest.searches
1551086095746	Marionette	DEBUG	Resetting recommended pref datareporting.policy.dataSubmissionPolicyAccepted
1551086095746	Marionette	DEBUG	Resetting recommended pref dom.disable_beforeunload
1551086095746	Marionette	DEBUG	Resetting recommended pref dom.disable_open_during_load
1551086095746	Marionette	DEBUG	Resetting recommended pref dom.file.createInChild
1551086095746	Marionette	DEBUG	Resetting recommended pref dom.max_chrome_script_run_time
1551086095746	Marionette	DEBUG	Resetting recommended pref dom.max_script_run_time
1551086095746	Marionette	DEBUG	Resetting recommended pref extensions.getAddons.cache.enabled
1551086095746	Marionette	DEBUG	Resetting recommended pref extensions.webservice.discoverURL
1551086095746	Marionette	DEBUG	Resetting recommended pref network.http.prompt-temp-redirect
1551086095746	Marionette	DEBUG	Resetting recommended pref network.http.speculative-parallel-limit
1551086095746	Marionette	DEBUG	Resetting recommended pref security.fileuri.strict_origin_policy
1551086095746	Marionette	DEBUG	Resetting recommended pref security.notification_enable_delay
1551086095746	Marionette	DEBUG	Resetting recommended pref signon.autofillForms
1551086095746	Marionette	DEBUG	Resetting recommended pref signon.rememberSignons
1551086095747	Marionette	DEBUG	Resetting recommended pref toolkit.cosmeticAnimations.enabled
1551086095747	Marionette	INFO	Stopped listening on port 55276
1551086095747	Marionette	DEBUG	Remote service is inactive
[GPU
###!!! [Child][RunMessage] Error: Channel closing: too late to send/recv, messages will be lost


###!!! [Child][MessageChannel::SendAndWait] Error: Channel error: cannot send/recv

1551086099408	mozrunner::runner	INFO	Running command: "C:\\Program Files\\Mozilla Firefox\\firefox.exe" "-marionette" "-foreground" "-no-remote" "-profile" "C:\\Users\\Santhosh\\AppData\\Local\\Temp\\rust_mozprofile.l1YX3T9oMyUI"
1551086099723	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid host permission: resource://pdf.js/
1551086099724	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid host permission: about:reader*
1551086099819	Marionette	TRACE	Received observer notification profile-after-change
1551086100214	Marionette	TRACE	Received observer notification toplevel-window-ready
1551086100239	Marionette	TRACE	Received observer notification command-line-startup
1551086100239	Marionette	TRACE	Received observer notification nsPref:changed
1551086100239	Marionette	DEBUG	Init aborted (running=false, enabled=true, finalUIStartup=false)
1551086101197	Marionette	TRACE	Received observer notification toplevel-window-ready
1551086102624	Marionette	TRACE	Received observer notification sessionstore-windows-restored
1551086102624	Marionette	TRACE	Waiting until startup recorder finished recording startup scripts...
1551086102680	Marionette	TRACE	All scripts recorded.
1551086102681	Marionette	DEBUG	Setting recommended pref apz.content_response_timeout to 60000
1551086102681	Marionette	DEBUG	Setting recommended pref browser.contentblocking.introCount to 99
1551086102681	Marionette	DEBUG	Setting recommended pref browser.download.panel.shown to true
1551086102681	Marionette	DEBUG	Setting recommended pref browser.newtabpage.enabled to false
1551086102681	Marionette	DEBUG	Setting recommended pref browser.pagethumbnails.capturing_disabled to true
1551086102681	Marionette	DEBUG	Setting recommended pref browser.search.update to false
1551086102682	Marionette	DEBUG	Setting recommended pref browser.tabs.disableBackgroundZombification to false
1551086102682	Marionette	DEBUG	Setting recommended pref browser.tabs.warnOnCloseOtherTabs to false
1551086102682	Marionette	DEBUG	Setting recommended pref browser.tabs.warnOnOpen to false
1551086102682	Marionette	DEBUG	Setting recommended pref browser.usedOnWindows10.introURL to 
1551086102682	Marionette	DEBUG	Setting recommended pref browser.urlbar.suggest.searches to false
1551086102682	Marionette	DEBUG	Setting recommended pref datareporting.policy.dataSubmissionPolicyAccepted to false
1551086102682	Marionette	DEBUG	Setting recommended pref dom.disable_beforeunload to true
1551086102682	Marionette	DEBUG	Setting recommended pref dom.disable_open_during_load to false
1551086102682	Marionette	DEBUG	Setting recommended pref dom.file.createInChild to true
1551086102682	Marionette	DEBUG	Setting recommended pref dom.max_chrome_script_run_time to 0
1551086102683	Marionette	DEBUG	Setting recommended pref dom.max_script_run_time to 0
1551086102683	Marionette	DEBUG	Setting recommended pref extensions.getAddons.cache.enabled to false
1551086102683	Marionette	DEBUG	Setting recommended pref extensions.webservice.discoverURL to http://%(server)s/dummy/discoveryURL
1551086102683	Marionette	DEBUG	Setting recommended pref network.http.prompt-temp-redirect to false
1551086102683	Marionette	DEBUG	Setting recommended pref network.http.speculative-parallel-limit to 0
1551086102683	Marionette	DEBUG	Setting recommended pref security.fileuri.strict_origin_policy to false
1551086102683	Marionette	DEBUG	Setting recommended pref security.notification_enable_delay to 0
1551086102683	Marionette	DEBUG	Setting recommended pref signon.autofillForms to false
1551086102683	Marionette	DEBUG	Setting recommended pref signon.rememberSignons to false
1551086102683	Marionette	DEBUG	Setting recommended pref toolkit.cosmeticAnimations.enabled to false
1551086102714	Marionette	INFO	Listening on port 55318
1551086102714	Marionette	DEBUG	Remote service is active
1551086102719	Marionette	DEBUG	Accepted connection 0 from 127.0.0.1:55337
1551086102720	Marionette	DEBUG	0 -> [0,1,"WebDriver:NewSession",{"acceptInsecureCerts":true,"browserName":"firefox"}]
1551086102721	Marionette	WARN	TLS certificate errors will be ignored for this session
1551086102751	Marionette	TRACE	[6442450945] Frame script loaded
1551086102802	Marionette	TRACE	[6442450945] Frame script registered
1551086102804	Marionette	DEBUG	0 <- [1,1,null,{"sessionId":"7d59051e-acee-4942-bde4-afdba580967b","capabilities":{"browserName":"firefox","browserVersion":"65.0. ... ozprofile.l1YX3T9oMyUI","moz:shutdownTimeout":60000,"moz:useNonSpecCompliantPointerOrigin":false,"moz:webdriverClick":true}}]
1551086102814	Marionette	DEBUG	0 -> [0,2,"WebDriver:Navigate",{"url":"https://www.flipkart.com/kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H"}]
1551086102827	Marionette	TRACE	[6442450945] Received DOM event beforeunload for about:blank
1551086103497	Marionette	TRACE	[6442450945] Received DOM event pagehide for about:blank
1551086104291	Marionette	TRACE	[6442450945] Received DOM event DOMContentLoaded for https://www.flipkart.com/kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H
1551086105074	Marionette	TRACE	[6442450945] Received DOM event pageshow for https://www.flipkart.com/kingston-dtig4-usb-3-0-32-gb-pen-drive/product-reviews/itmf3qy9huepxbe4?pid=ACCDWKHJZPVUNH8H
1551086105075	Marionette	DEBUG	0 <- [1,2,null,{"value":null}]
1551086105078	Marionette	DEBUG	0 -> [0,3,"WebDriver:GetPageSource",{}]
1551086105085	Marionette	DEBUG	0 <- [1,3,null,{"value":"<html class=\" fonts-loaded\" lang=\"en\"><head><script type=\"text/javascript\" async=\"async\" src=\"ht ... ' badge indicates that this user has purchased this product on Flipkart.</p>\n</div></div></div></div></div></body></html>"}]
[Parent 9384, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Parent 9384, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 916, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 916, Ch[Child 12800, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 11551086113163	Marionette	DEBUG	Closed connection 0
[Parent 9384, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 14640, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 14640, Chrome_1551086116531	Marionette	TRACE	Received observer notification xpcom-will-shutdown
1551086116531	Marionette	DEBUG	Resetting recommended pref apz.content_response_timeout
1551086116531	Marionette	DEBUG	Resetting recommended pref browser.contentblocking.introCount
1551086116531	Marionette	DEBUG	Resetting recommended pref browser.download.panel.shown
1551086116531	Marionette	DEBUG	Resetting recommended pref browser.newtabpage.enabled
1551086116532	Marionette	DEBUG	Resetting recommended pref browser.pagethumbnails.capturing_disabled
1551086116532	Marionette	DEBUG	Resetting recommended pref browser.search.update
1551086116532	Marionette	DEBUG	Resetting recommended pref browser.tabs.disableBackgroundZombification
1551086116532	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnCloseOtherTabs
1551086116532	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnOpen
1551086116532	Marionette	DEBUG	Resetting recommended pref browser.usedOnWindows10.introURL
1551086116532	Marionette	DEBUG	Resetting recommended pref browser.urlbar.suggest.searches
1551086116533	Marionette	DEBUG	Resetting recommended pref datareporting.policy.dataSubmissionPolicyAccepted
1551086116533	Marionette	DEBUG	Resetting recommended pref dom.disable_beforeunload
1551086116533	Marionette	DEBUG	Resetting recommended pref dom.disable_open_during_load
1551086116533	Marionette	DEBUG	Resetting recommended pref dom.file.createInChild
1551086116533	Marionette	DEBUG	Resetting recommended pref dom.max_chrome_script_run_time
1551086116533	Marionette	DEBUG	Resetting recommended pref dom.max_script_run_time
1551086116533	Marionette	DEBUG	Resetting recommended pref extensions.getAddons.cache.enabled
